sampleid,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,primary,trace,lab_null,lab_num_substances_any,lab_num_substances,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_designer_benzos_any,lab_benzos_any,lab_nitazenes_any,lab_opiates_opioids_any,lab_synthetic_cannabinoids_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,state_county,statefips,countyfips_3,countyfips,tracestim,category,program
"300692","Phoenix","Maricopa County","AZ","Arizona","14Sep2022","cotton","cotton",1,"heroin",1,0,0,0,0,0,0,0,0,"light brown",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,"","","not overdose related","not involved","",,0,"20Sep2022",1,1,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"AZ | MARICOPA",4,13,4013,1,"",10
"NC01411","Greensboro","Guilford County","NC","North Carolina","30Jan2022","spatula","spatula",1,"heroin",1,0,0,0,0,0,0,0,0,"tan",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,"","","unknown","","",,0,"29Mar2022",1,1,,12,8,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"NC | GUILFORD",37,81,37081,1,"",17
"NC01014","Greensboro","Guilford County","NC","North Carolina","12Aug2021","unknown","unknown",0,"heroin",1,0,0,0,0,0,0,0,0,"yellow",1,"",,,,,,"","","",,,,,,,,,,"Solution is bright yellow-lime (like Mountain Dew)","maybe dissociation","unknown","","",,0,"16Mar2022",1,1,,6,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"300314","Greensboro","Guilford County","NC","North Carolina","02Jan2023","spatula","spatula",0,"heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"30Jan2023",1,1,,7,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"201164","Greensboro","Guilford County","NC","North Carolina","13Sep2021","pill","pill",1,"Ecstasy",0,0,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","typical","normal",,,,,,,,,,"","","unknown","","",,0,"11Feb2022",1,0,,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",17
"NC01321","Greensboro","Guilford County","NC","North Carolina","18Jan2022","spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"chunky",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"29Mar2022",1,1,,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",17
"NC210913_03","Greensboro","Guilford County","NC","North Carolina","27Aug2021","unknown","unknown",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"grainy",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"02Mar2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",17
"300341","Greensboro","Guilford County","NC","North Carolina","09Dec2022","spatula","spatula",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal; weird","normal",1,,,,,,,,,"","","not overdose related","not involved","",,0,"30Jan2023",1,1,,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"NC01011","Greensboro","Guilford County","NC","North Carolina","13Jul2021","swab","swab",1,"heroin; cocaine",1,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","unknown","","",,0,"16Mar2022",1,1,,16,9,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC01045","Greensboro","Guilford County","NC","North Carolina","13Jul2021","spatula","spatula",0,"heroin",1,0,0,0,0,0,0,0,0,"light brown",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"16Mar2022",1,1,,9,7,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"200116","Greensboro","Guilford County","NC","North Carolina","29Oct2021","spatula","spatula",0,"heroin",1,0,0,0,0,0,0,0,0,"light brown",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"03Feb2022",1,0,,10,10,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"200031","Greensboro","Guilford County","NC","North Carolina","17Nov2021","spatula","spatula",0,"heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"03Feb2022",1,1,,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"300386","Greensboro","Guilford County","NC","North Carolina","28Jul2022","unknown","unknown",0,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky; shiny",,,1,,,"shiny","","",,,,,,,,,,"","","unknown","","",,0,"11Oct2022",1,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300263","Greensboro","Guilford County","NC","North Carolina","20May2022","spatula","spatula",0,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"gray-white; black specks",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,"","?","not overdose related","not involved","",,0,"09Jun2022",1,1,,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",17
"300356","Greensboro","Guilford County","NC","North Carolina","09Dec2022","spatula","spatula",0,"fentanyl",1,1,0,0,0,0,0,0,0,"light brown",0,"powder; chunky; dull",,,1,,,"dull","","",,,,,,,,,,"","","unknown","","",,0,"30Jan2023",1,1,,10,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"200913","Greensboro","Guilford County","NC","North Carolina","31Dec2021","spatula","spatula",0,"other",0,0,0,0,0,0,0,0,0,"blue",1,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"27Jan2022",1,1,,6,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC01136","Greensboro","Guilford County","NC","North Carolina","","spatula","spatula",0,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"22Feb2022",1,1,,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"NC01029","Greensboro","Guilford County","NC","North Carolina","29Jul2021","spatula","spatula",0,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"flaky",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"22Feb2022",1,1,,6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC01401","Greensboro","Guilford County","NC","North Carolina","28Jan2022","spatula","spatula",0,"heroin",1,0,0,0,0,0,0,0,0,"light brown",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"09Feb2022",1,0,,5,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",17
"200045","Greensboro","Guilford County","NC","North Carolina","14Nov2021","swab","swab",0,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"03Feb2022",1,0,,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300352","Greensboro","Guilford County","NC","North Carolina","22Nov2022","spatula","spatula",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","levamisole","unknown","","",,0,"30Jan2023",1,1,,4,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC210913_06","Greensboro","Guilford County","NC","North Carolina","30Aug2021","spatula","spatula",0,"fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"Slightly cloudy white solution","","unknown","","",,0,"21Feb2022",1,0,,4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"USU207","Greensboro","Guilford County","NC","North Carolina","","spatula","spatula",0,"unknown",0,0,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"21Feb2022",1,1,,10,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"USU213","Greensboro","Guilford County","NC","North Carolina","","spatula","spatula",0,"unknown",0,0,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"21Feb2022",1,1,,5,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC01409","Greensboro","Guilford County","NC","North Carolina","20Jan2022","unknown","unknown",0,"Molly",0,0,0,0,0,0,0,0,1,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"01Apr2022",1,1,,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"NC | GUILFORD",37,81,37081,1,"",17
"300325","Henderson","Henderson County","NC","North Carolina","28Jun2022","cotton","cotton",1,"Unknown",0,0,0,0,0,0,0,0,0,"",0,"",,,,,,"","more down","",,,,1,,,,,,"","","involved in OD","Overdose reported","heavy sedation",,0,"17Jul2022",1,1,,11,7,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | HENDERSON",37,89,37089,1,"",12
"300822","Surry County","Henderson County","NC","North Carolina","24Oct2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","nice; stronger; more up","stronger",,,1,,1,,,,,"clear ice rocks","","not overdose related","not involved","",,0,"31Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | HENDERSON",37,89,37089,0,"Methamphetamine",1
"300825","Surry County","Henderson County","NC","North Carolina","24Oct2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder",,,1,,,"","more down","",,,,1,,,,,,"white powder and pebbles","sleepy dope","not overdose related","not involved","",,0,"31Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | HENDERSON",37,89,37089,0,"Methamphetamine",1
"300802","Surry County","Henderson County","NC","North Carolina","24Oct2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","weaker","weaker",,,,,,,,,,"white small and big rocks","","not overdose related","not involved","",,0,"31Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | HENDERSON",37,89,37089,0,"Methamphetamine",1
"300433","Willow Springs","Johnston County","NC","North Carolina","14Nov2022","cotton","cotton",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder; dull; chalky",,,1,,,"dull","weird; stronger; unpleasant","stronger",1,,1,,,,,,,"","muscle spasms, one person felt more up, stronger but bad feeling, odd feeling","not overdose related","not involved","",,0,"29Nov2022",1,1,,10,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | JOHNSTON",37,101,37101,1,"",12
"300436","Kinston","Lenoir County","NC","North Carolina","27Aug2022","unknown","unknown",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"",,,,,,"","normal; weaker","weaker",,,,,,,,,,"","not as pure","not overdose related","not involved","",,0,"02Sep2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | LENOIR",37,107,37107,0,"Methamphetamine",41
"300440","Kinston","Lenoir County","NC","North Carolina","23Jul2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","weird","",1,,,,,,,,,"","","not overdose related","not involved","",,0,"27Jul2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | LENOIR",37,107,37107,0,"Methamphetamine",41
"300434","Kinston","Lenoir County","NC","North Carolina","","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"brown",0,"powder",,,1,,,"","weird","",1,,,,,,,,,"","","not overdose related","not involved","",,0,"05Aug2022",1,0,,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"NC | LENOIR",37,107,37107,0,"Methamphetamine",41
"300427","Macon County","Macon County","NC","North Carolina","30Jan2023","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"unknown",1,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"08Feb2023",1,1,,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | MACON",37,113,37113,0,"Cocaine",29
"400426","Macon County","Macon County","NC","North Carolina","18Feb2023","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","","",,,,,,,,,,"","","not overdose related","not involved","",,0,"21Mar2023",1,1,,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MACON",37,113,37113,0,"Methamphetamine",29
"300429","Macon County","Macon County","NC","North Carolina","03Dec2022","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"clear",0,"",,,,,,"","","",,,,,,,,,,"clear residue in syringe barrel","","unknown","","",,0,"31Jan2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MACON",37,113,37113,0,"Methamphetamine",29
"300438","Macon County","Macon County","NC","North Carolina","30Jan2023","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"unknown",1,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"08Feb2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MACON",37,113,37113,0,"Methamphetamine",29
"300445","Macon County","Macon County","NC","North Carolina","06Sep2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals",,,,,1,"","nice; stronger; more down","stronger",,,,1,1,,,,,"","fell out fast as he was injecting","involved in OD","Overdose reported","",,0,"20Sep2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MACON",37,113,37113,0,"Methamphetamine",29
"300479","Macon County","Macon County","NC","North Carolina","24Jan2023","swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"30Jan2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MACON",37,113,37113,0,"Methamphetamine",29
"300472","Macon County","Macon County","NC","North Carolina","30Jan2023","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"clear",0,"",,,,,,"","","",,,,,,,,,,"sample from used syringe","","not overdose related","not involved","",,0,"08Feb2023",1,0,,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NC | MACON",37,113,37113,0,"Cocaine",29
"300464","Macon County","Macon County","NC","North Carolina","30Jan2023","swab","swab",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"unknown",1,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"07Feb2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MACON",37,113,37113,0,"Methamphetamine",29
"300466","Macon County","Macon County","NC","North Carolina","30Jan2023","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"unknown",1,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"08Feb2023",1,1,,5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | MACON",37,113,37113,1,"",29
"400490","Macon County","Macon County","NC","North Carolina","18Feb2023","swab","swab",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder; shiny",,,1,,,"shiny","","",,,,,,,,,,"","","not overdose related","not involved","",,0,"23Mar2023",1,0,,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MACON",37,113,37113,0,"Methamphetamine",29
"300499","Macon County","Macon County","NC","North Carolina","18Aug2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"28Aug2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MACON",37,113,37113,0,"Methamphetamine",29
"300449","Macon County","Macon County","NC","North Carolina","24Jan2023","swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"30Jan2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MACON",37,113,37113,0,"Methamphetamine",29
"400459","Macon County","Macon County","NC","North Carolina","18Feb2023","swab","swab",0,"heroin",1,0,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","","",,,,,,,,,,"residue","","unknown","","",,0,"22Mar2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MACON",37,113,37113,0,"Methamphetamine",29
"300469","Mars Hill","Madison County","NC","North Carolina","14Jul2022","cotton","cotton",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","stronger","stronger",1,,,,,,1,,,"","burn at injection didn't enjoy buzz because it hurt so bad","not overdose related","not involved","",,0,"20Jul2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MADISON",37,115,37115,0,"Methamphetamine",9
"300578","Madison","Madison County","NC","North Carolina","15Sep2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"11Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MADISON",37,115,37115,0,"Methamphetamine",9
"300405","Mars Hill","Madison County","NC","North Carolina","14Jul2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","stronger","stronger",,,,,,,,,,"","","not overdose related","not involved","",,0,"20Jul2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MADISON",37,115,37115,0,"Methamphetamine",9
"300547","Marshall","Madison County","NC","North Carolina","12Aug2022","swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"gray",0,"powder",,,1,,,"","","",,,,,,,,,,"","","involved in OD","Overdose reported","fatal - thought had meth, smoked 30 min later fell out",1,0,"28Aug2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MADISON",37,115,37115,0,"Methamphetamine",9
"300893","Marshall","Madison County","NC","North Carolina","13Dec2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder",,,1,,,"","weird; weaker; unpleasant","weaker",1,,,,,,,,,"","salty-taste, vein injury","not overdose related","not involved","",,0,"04Jan2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MADISON",37,115,37115,0,"Methamphetamine",9
"300403","Marshall","Madison County","NC","North Carolina","26Jul2022","swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white; gray",0,"powder",,,1,,,"","normal; nice","normal",,,,,1,,,,,"","","not overdose related","not involved","",,0,"16Aug2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MADISON",37,115,37115,0,"Methamphetamine",9
"300426","Marshall","Madison County","NC","North Carolina","03Aug2022","swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"gray",0,"powder",,,1,,,"","weaker","weaker",,,,,,,,,,"","","not overdose related","not involved","",,0,"16Aug2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MADISON",37,115,37115,0,"Methamphetamine",9
"300468","Mars Hill","Madison County","NC","North Carolina","03Aug2022","swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"gray",0,"powder",,,1,,,"","stronger; long; unpleasant","stronger",1,,,,,1,,,,"","","not overdose related","not involved","",,0,"16Aug2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MADISON",37,115,37115,0,"Methamphetamine",9
"300442","Mars Hill","Madison County","NC","North Carolina","14Jul2022","swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals; powder",,,1,,1,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"20Jul2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MADISON",37,115,37115,0,"Methamphetamine",9
"NC01425","Charlotte","Mecklenburg County","NC","North Carolina","01Aug2022","spatula","spatula",1,"cocaine; crack",0,0,0,1,0,0,1,0,0,"white",0,"chunky",,,,,,"","weird; typical","normal",1,,,,,,,,,"","described as really weird cocaine. Speedy like meth but sold as coke","unknown","","",,0,"13Sep2022",1,1,,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MECKLENBURG",37,119,37119,0,"Cocaine",18
"300478","Charlotte","Mecklenburg County","NC","North Carolina","01Jun2022","spatula","spatula",0,"ketamine",0,0,0,0,0,0,0,0,1,"white",0,"powder; flaky; dull",,,1,,,"dull","","",,,,,,,,,,"","","not overdose related","not involved","",,0,"18Jul2022",1,1,,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | MECKLENBURG",37,119,37119,0,"Cocaine",25
"300477","Charlotte","Mecklenburg County","NC","North Carolina","01Jun2022","spatula","spatula",0,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; shiny; flaky",,,1,,,"shiny","","",,,,,,,,,,"","","not overdose related","not involved","",,0,"18Jul2022",1,1,,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | MECKLENBURG",37,119,37119,0,"Cocaine",25
